GeneSymbol	Intestinal Epithelial Cells	Intestinal Epithelial Cells	Intestinal Epithelial Cells	Intestinal Epithelial Cells	Intestinal Epithelial Cells	Intestinal Epithelial Cells	Intestinal Epithelial Cells	Intestinal Epithelial Cells	Intestinal Epithelial Cells	Intestinal Epithelial Cells
DTWD1	10.0	8.0	11.0	4.0	6.0	9.0	6.0	5.0	7.0	7.0
ATP8B4	1.0	0.0	2.0	2.0	2.0	1.0	2.0	2.0	0.0	2.0
AC025040.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC27A2	4.0	4.0	3.0	5.0	2.0	2.0	6.0	2.0	1.0	3.0
HDC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GABPB1	11.0	7.0	8.0	6.0	12.0	12.0	6.0	8.0	11.0	7.0
GABPB1-IT1	2.0	3.0	4.0	3.0	1.0	1.0	4.0	3.0	4.0	3.0
GABPB1-AS1	18.0	21.0	28.0	17.0	17.0	20.0	13.0	17.0	21.0	20.0
AC022087.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
USP8	31.0	40.0	21.0	27.0	30.0	27.0	36.0	27.0	36.0	27.0
AC012170.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC012170.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
USP50	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TRPM7	18.0	19.0	18.0	19.0	22.0	22.0	13.0	23.0	15.0	15.0
SPPL2A	14.0	12.0	13.0	11.0	7.0	11.0	8.0	13.0	12.0	8.0
AC012100.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC021752.1	10.0	14.0	7.0	14.0	11.0	11.0	11.0	9.0	10.0	4.0
AP4E1	2.0	5.0	3.0	4.0	5.0	6.0	7.0	5.0	6.0	3.0
MIR4713HG	2.0	2.0	3.0	4.0	3.0	3.0	2.0	3.0	2.0	1.0
TNFAIP8L3	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
CYP19A1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC020891.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLDN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC066613.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DMXL2	7.0	14.0	11.0	8.0	6.0	7.0	9.0	8.0	6.0	5.0
SCG3	19.0	18.0	15.0	7.0	19.0	15.0	18.0	18.0	26.0	19.0
AC020892.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
LYSMD2	2.0	2.0	1.0	2.0	3.0	2.0	3.0	3.0	4.0	2.0
TMOD2	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0
AC026770.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TMOD3	29.0	31.0	28.0	27.0	36.0	32.0	32.0	25.0	33.0	28.0
AC090971.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC090971.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LEO1	8.0	8.0	5.0	5.0	8.0	7.0	10.0	12.0	10.0	9.0
MAPK6	11.0	20.0	14.0	14.0	8.0	18.0	15.0	15.0	19.0	12.0
MAPK6-DT	0.0	3.0	0.0	0.0	3.0	1.0	3.0	0.0	0.0	1.0
AC090970.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC090970.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC023906.5	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
AC023906.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BCL2L10	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
GNB5	4.0	5.0	6.0	8.0	5.0	2.0	3.0	7.0	6.0	4.0
AC023906.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC023906.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CERNA1	2.0	2.0	2.0	1.0	1.0	2.0	2.0	1.0	2.0	1.0
MYO5C	14.0	17.0	10.0	17.0	18.0	14.0	16.0	17.0	16.0	15.0
MYO5A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ARPP19	10.0	11.0	8.0	6.0	8.0	9.0	8.0	8.0	11.0	9.0
AC025917.1	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0
FAM214A	21.0	18.0	16.0	15.0	16.0	19.0	15.0	18.0	17.0	18.0
AC009754.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC009754.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ONECUT1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC066614.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WDR72	3.0	3.0	3.0	4.0	2.0	6.0	2.0	4.0	3.0	2.0
UNC13C	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0
AC025272.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC011912.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RSL24D1	22.0	28.0	23.0	25.0	30.0	25.0	34.0	27.0	29.0	25.0
RAB27A	7.0	6.0	4.0	9.0	7.0	6.0	5.0	7.0	8.0	9.0
AC018926.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PIGBOS1	4.0	2.0	1.0	3.0	6.0	6.0	2.0	4.0	1.0	2.0
PIGB	0.0	2.0	1.0	2.0	2.0	1.0	2.0	1.0	2.0	1.0
CCPG1	2.0	7.0	7.0	5.0	4.0	5.0	5.0	6.0	7.0	6.0
C15orf65	4.0	3.0	4.0	3.0	2.0	1.0	2.0	2.0	4.0	3.0
DNAAF4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PYGO1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC012378.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRTG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NEDD4	0.0	1.0	3.0	2.0	2.0	3.0	0.0	2.0	3.0	2.0
RFX7	12.0	17.0	8.0	9.0	15.0	6.0	19.0	13.0	19.0	20.0
TEX9	7.0	11.0	7.0	5.0	6.0	6.0	7.0	9.0	9.0	5.0
AC084782.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MNS1	3.0	3.0	4.0	5.0	4.0	6.0	2.0	3.0	4.0	2.0
AC090518.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF280D	15.0	17.0	11.0	15.0	11.0	13.0	12.0	8.0	19.0	14.0
AC090517.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC090517.5	8.0	10.0	13.0	10.0	10.0	7.0	9.0	11.0	5.0	8.0
AC010999.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC010999.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCF12	53.0	71.0	59.0	52.0	63.0	76.0	66.0	61.0	61.0	44.0
LINC00926	5.0	3.0	3.0	6.0	3.0	8.0	4.0	4.0	7.0	1.0
LINC01413	2.0	2.0	2.0	3.0	1.0	1.0	1.0	2.0	1.0	2.0
CGNL1	9.0	11.0	8.0	9.0	8.0	8.0	12.0	6.0	10.0	6.0
MYZAP	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0
GCOM1	1.0	0.0	0.0	1.0	1.0	2.0	2.0	1.0	1.0	0.0
POLR2M	3.0	6.0	9.0	7.0	4.0	7.0	7.0	7.0	8.0	6.0
ALDH1A2	4.0	5.0	6.0	4.0	4.0	5.0	2.0	5.0	6.0	4.0
AC025431.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AQP9	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0
LIPC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC018904.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADAM10	37.0	44.0	33.0	38.0	34.0	37.0	35.0	36.0	46.0	33.0
AC090515.6	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0
AC090515.2	3.0	0.0	1.0	1.0	1.0	3.0	2.0	2.0	2.0	2.0
MINDY2	11.0	22.0	21.0	13.0	11.0	18.0	13.0	13.0	19.0	12.0
AC090515.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RNF111	15.0	22.0	20.0	18.0	17.0	21.0	21.0	19.0	22.0	19.0
SLTM	35.0	32.0	35.0	36.0	36.0	42.0	37.0	38.0	38.0	34.0
CCNB2	7.0	4.0	5.0	6.0	5.0	10.0	5.0	6.0	7.0	5.0
AC092757.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC092757.2	1.0	1.0	1.0	2.0	2.0	1.0	0.0	2.0	2.0	1.0
MYO1E	110.0	140.0	128.0	133.0	127.0	122.0	113.0	131.0	133.0	116.0
LDHAL6B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC092756.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC092868.2	3.0	1.0	2.0	3.0	1.0	2.0	2.0	1.0	0.0	1.0
FAM81A	3.0	3.0	1.0	2.0	3.0	4.0	4.0	3.0	3.0	3.0
GCNT3	3.0	2.0	2.0	6.0	3.0	3.0	3.0	2.0	4.0	3.0
GTF2A2	20.0	16.0	14.0	15.0	17.0	18.0	16.0	13.0	20.0	16.0
AC092755.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BNIP2	21.0	23.0	26.0	22.0	21.0	18.0	23.0	25.0	27.0	20.0
AC092755.2	2.0	2.0	5.0	3.0	3.0	2.0	4.0	3.0	1.0	1.0
FOXB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC009654.1	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0
ANXA2	84.0	84.0	85.0	89.0	100.0	76.0	71.0	93.0	82.0	73.0
ICE2	38.0	46.0	52.0	46.0	43.0	39.0	36.0	39.0	39.0	35.0
RORA-AS1	12.0	15.0	8.0	17.0	16.0	15.0	15.0	15.0	17.0	16.0
RORA	9.0	19.0	9.0	12.0	16.0	16.0	10.0	9.0	15.0	11.0
AC009560.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC009560.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC009560.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RORA-AS2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC022898.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC022898.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC012404.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC012404.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC104574.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC018618.1	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0
AC009554.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
VPS13C	21.0	19.0	23.0	33.0	31.0	33.0	33.0	33.0	35.0	28.0
AC104590.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C2CD4A	4.0	3.0	3.0	4.0	4.0	1.0	2.0	3.0	7.0	6.0
C2CD4B	28.0	29.0	25.0	26.0	34.0	22.0	30.0	28.0	28.0	27.0
AC126323.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC032011.1	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0
TLN2	24.0	29.0	24.0	29.0	31.0	31.0	23.0	23.0	21.0	24.0
AC100839.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC100839.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC103740.1	2.0	3.0	1.0	2.0	3.0	2.0	2.0	2.0	0.0	0.0
AC103740.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TPM1	157.0	186.0	194.0	247.0	191.0	214.0	238.0	213.0	240.0	195.0
TPM1-AS	5.0	6.0	7.0	5.0	7.0	5.0	4.0	5.0	5.0	0.0
AC087612.1	4.0	4.0	4.0	0.0	0.0	2.0	1.0	0.0	4.0	3.0
LACTB	5.0	7.0	3.0	9.0	7.0	6.0	8.0	8.0	9.0	4.0
RPS27L	48.0	69.0	57.0	70.0	64.0	71.0	74.0	56.0	72.0	49.0
RAB8B	17.0	17.0	12.0	12.0	17.0	13.0	17.0	17.0	17.0	16.0
APH1B	9.0	13.0	6.0	7.0	9.0	6.0	10.0	7.0	7.0	8.0
CA12	20.0	27.0	17.0	24.0	28.0	28.0	22.0	20.0	23.0	19.0
LINC02568	1.0	6.0	0.0	5.0	1.0	2.0	0.0	0.0	5.0	0.0
AC007950.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC007950.2	1.0	0.0	3.0	3.0	2.0	2.0	0.0	3.0	4.0	3.0
USP3	49.0	55.0	41.0	38.0	60.0	46.0	46.0	58.0	51.0	47.0
USP3-AS1	4.0	6.0	6.0	6.0	7.0	7.0	8.0	6.0	6.0	5.0
FBXL22	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0
HERC1	33.0	29.0	24.0	31.0	35.0	29.0	29.0	30.0	37.0	21.0
AC073167.1	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0
DAPK2	11.0	10.0	7.0	9.0	13.0	14.0	15.0	13.0	11.0	6.0
AC015914.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CIAO2A	13.0	16.0	11.0	17.0	22.0	22.0	16.0	15.0	16.0	20.0
SNX1	17.0	23.0	17.0	13.0	25.0	18.0	18.0	13.0	14.0	15.0
SNX22	0.0	2.0	0.0	0.0	2.0	2.0	0.0	2.0	2.0	0.0
PPIB	86.0	61.0	72.0	69.0	97.0	95.0	86.0	78.0	90.0	85.0
CSNK1G1	12.0	24.0	16.0	22.0	21.0	26.0	25.0	24.0	26.0	18.0
PCLAF	6.0	12.0	10.0	7.0	9.0	11.0	11.0	8.0	10.0	8.0
TRIP4	2.0	2.0	3.0	4.0	2.0	3.0	4.0	3.0	3.0	4.0
ZNF609	12.0	17.0	20.0	16.0	13.0	17.0	17.0	16.0	16.0	19.0
OAZ2	5.0	3.0	5.0	1.0	7.0	5.0	5.0	3.0	4.0	7.0
AC100830.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC100830.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC100830.1	0.0	2.0	1.0	0.0	2.0	0.0	2.0	1.0	2.0	2.0
RBPMS2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PIF1	1.0	2.0	0.0	4.0	0.0	3.0	5.0	6.0	5.0	1.0
PLEKHO2	1.0	2.0	5.0	3.0	3.0	1.0	3.0	2.0	2.0	2.0
AC069368.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ANKDD1A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC103691.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC103691.1	0.0	2.0	1.0	0.0	2.0	2.0	1.0	2.0	1.0	2.0
SPG21	3.0	4.0	7.0	6.0	6.0	6.0	4.0	4.0	9.0	6.0
MTFMT	8.0	9.0	7.0	10.0	8.0	11.0	8.0	7.0	10.0	9.0
SLC51B	1.0	1.0	0.0	1.0	1.0	2.0	2.0	0.0	1.0	0.0
AC013553.3	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0
RASL12	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0
KBTBD13	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0
AC013553.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UBAP1L	2.0	0.0	1.0	3.0	1.0	1.0	2.0	2.0	2.0	3.0
PDCD7	7.0	13.0	11.0	7.0	10.0	12.0	7.0	8.0	10.0	9.0
CLPX	13.0	13.0	16.0	15.0	16.0	13.0	17.0	15.0	16.0	9.0
CILP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PARP16	4.0	3.0	3.0	3.0	4.0	3.0	4.0	3.0	4.0	3.0
IGDCC3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IGDCC4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DPP8	7.0	8.0	6.0	5.0	1.0	7.0	6.0	8.0	9.0	4.0
HACD3	15.0	16.0	12.0	14.0	15.0	11.0	15.0	16.0	15.0	12.0
INTS14	4.0	8.0	5.0	4.0	7.0	8.0	2.0	4.0	9.0	3.0
SLC24A1	1.0	3.0	1.0	0.0	2.0	1.0	1.0	1.0	2.0	0.0
AC011939.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DENND4A	12.0	19.0	15.0	18.0	24.0	20.0	14.0	19.0	17.0	14.0
RAB11A	45.0	41.0	46.0	40.0	36.0	45.0	44.0	41.0	50.0	38.0
AC011939.2	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0
MEGF11	0.0	3.0	1.0	3.0	3.0	2.0	5.0	3.0	2.0	3.0
AC055855.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DIS3L	6.0	8.0	7.0	6.0	8.0	5.0	8.0	8.0	10.0	5.0
AC055855.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TIPIN	2.0	4.0	4.0	2.0	1.0	1.0	2.0	3.0	3.0	1.0
MAP2K1	12.0	15.0	13.0	13.0	18.0	14.0	13.0	16.0	20.0	16.0
AC116913.1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0
SNAPC5	3.0	6.0	6.0	10.0	7.0	7.0	6.0	7.0	8.0	5.0
RPL4	137.0	136.0	112.0	129.0	136.0	149.0	164.0	132.0	140.0	127.0
ZWILCH	4.0	3.0	2.0	0.0	4.0	1.0	3.0	1.0	3.0	3.0
LCTL	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0
LINC01169	3.0	5.0	4.0	5.0	4.0	6.0	3.0	3.0	4.0	3.0
SMAD6	3.0	9.0	10.0	10.0	10.0	8.0	7.0	10.0	15.0	6.0
AC013564.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC110048.2	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
AC093334.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC02206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC087482.1	0.0	1.0	1.0	1.0	2.0	2.0	2.0	0.0	1.0	1.0
SMAD3	8.0	9.0	8.0	4.0	11.0	7.0	9.0	10.0	8.0	10.0
AC012568.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AAGAB	12.0	10.0	10.0	10.0	11.0	13.0	8.0	17.0	14.0	8.0
IQCH	4.0	1.0	2.0	0.0	2.0	2.0	2.0	2.0	0.0	3.0
IQCH-AS1	4.0	6.0	4.0	7.0	7.0	8.0	11.0	6.0	6.0	8.0
C15orf61	1.0	2.0	3.0	2.0	2.0	1.0	3.0	2.0	2.0	1.0
AC016355.1	1.0	3.0	2.0	2.0	3.0	1.0	2.0	4.0	4.0	0.0
MAP2K5	13.0	13.0	15.0	15.0	13.0	14.0	17.0	8.0	11.0	8.0
SKOR1	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0
AC009292.2	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0
AC009292.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PIAS1	20.0	28.0	26.0	28.0	28.0	31.0	28.0	26.0	30.0	16.0
CALML4	26.0	24.0	28.0	35.0	31.0	33.0	37.0	27.0	19.0	23.0
CLN6	4.0	4.0	3.0	5.0	6.0	6.0	7.0	3.0	4.0	4.0
AC107871.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FEM1B	5.0	2.0	5.0	1.0	3.0	3.0	6.0	5.0	5.0	1.0
ITGA11	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0
CORO2B	5.0	7.0	8.0	10.0	5.0	5.0	5.0	7.0	10.0	2.0
ANP32A	22.0	19.0	14.0	14.0	21.0	21.0	20.0	17.0	29.0	20.0
SPESP1	1.0	1.0	0.0	0.0	3.0	4.0	0.0	2.0	3.0	2.0
AC087639.2	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0
NOX5	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	0.0
EWSAT1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLCE	24.0	32.0	24.0	22.0	16.0	19.0	27.0	16.0	29.0	17.0
AC026992.2	2.0	1.0	0.0	1.0	2.0	2.0	1.0	2.0	1.0	1.0
AC026992.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PAQR5	8.0	10.0	6.0	4.0	6.0	4.0	7.0	5.0	9.0	5.0
AC027237.3	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KIF23	1.0	3.0	2.0	3.0	3.0	4.0	2.0	4.0	4.0	1.0
RPLP1	1735.0	1539.0	1334.0	1518.0	1665.0	1756.0	1589.0	1504.0	1506.0	1535.0
AC027237.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DRAIC	13.0	16.0	16.0	11.0	12.0	12.0	16.0	14.0	14.0	14.0
TLE3	16.0	13.0	16.0	14.0	18.0	13.0	21.0	18.0	15.0	16.0
AC026583.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC02205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC02204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SALRNA2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UACA	4.0	8.0	8.0	8.0	14.0	10.0	9.0	7.0	10.0	9.0
AC009269.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC009269.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC009269.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LARP6	1.0	2.0	0.0	0.0	2.0	1.0	2.0	1.0	1.0	1.0
AC009269.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRRC49	1.0	3.0	5.0	2.0	2.0	4.0	3.0	3.0	3.0	1.0
THAP10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
THSD4	19.0	26.0	22.0	23.0	25.0	25.0	23.0	24.0	25.0	26.0
CT62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
THSD4-AS1	0.0	1.0	0.0	1.0	1.0	2.0	2.0	1.0	1.0	0.0
AC108861.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NR2E3	0.0	4.0	4.0	4.0	5.0	3.0	1.0	4.0	3.0	0.0
AC104938.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MYO9A	26.0	28.0	27.0	21.0	21.0	18.0	14.0	21.0	22.0	25.0
AC022872.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SENP8	7.0	9.0	11.0	9.0	8.0	10.0	8.0	5.0	7.0	7.0
AC020779.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GRAMD2A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PKM	77.0	62.0	60.0	49.0	83.0	68.0	68.0	60.0	85.0	67.0
PARP6	5.0	4.0	7.0	6.0	8.0	8.0	6.0	5.0	7.0	9.0
AC009690.2	1.0	2.0	1.0	0.0	3.0	1.0	3.0	3.0	1.0	0.0
CELF6	1.0	1.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	0.0
HEXA	18.0	21.0	19.0	12.0	16.0	13.0	15.0	18.0	19.0	10.0
HEXA-AS1	2.0	0.0	0.0	1.0	2.0	1.0	0.0	0.0	1.0	0.0
TMEM202-AS1	4.0	6.0	2.0	4.0	1.0	8.0	3.0	3.0	2.0	1.0
AC079322.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ARIH1	99.0	129.0	123.0	108.0	124.0	82.0	99.0	111.0	123.0	115.0
LINC02259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC100827.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HIGD2B	2.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0
BBS4	0.0	5.0	6.0	5.0	5.0	2.0	5.0	3.0	4.0	2.0
ADPGK	10.0	6.0	5.0	9.0	10.0	7.0	4.0	6.0	10.0	7.0
ADPGK-AS1	1.0	2.0	0.0	2.0	3.0	3.0	3.0	2.0	1.0	3.0
AC103874.1	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0
NEO1	41.0	45.0	46.0	43.0	42.0	49.0	44.0	45.0	49.0	38.0
HCN4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
REC114	4.0	5.0	5.0	3.0	2.0	3.0	4.0	5.0	4.0	3.0
NPTN	29.0	23.0	35.0	19.0	32.0	16.0	21.0	29.0	30.0	36.0
NPTN-IT1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CD276	3.0	2.0	3.0	3.0	3.0	2.0	1.0	2.0	3.0	1.0
AC022188.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
INSYN1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
INSYN1-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
